competencia,cod_municipio,CNES,TP_GESTAO,CO_TIPO_UNIDADE,DS_TIPO_UNIDADE,NATUREZA_JURIDICA,DESC_NATUREZA_JURIDICA,leitos,leitos_sus,leitos_uti,leitos_uti_sus,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS,flag_inconsistencia
202504,353080,6210937,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,64,0,8,0,8,0,0,0,0,0,0,0,0,0,0
202504,220940,6217621,D,15,UNIDADE MISTA,1031,HOSPITAL_PÚBLICO,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,260410,6228852,D,07,HOSPITAL ESPECIALIZADO,3999,HOSPITAL_FILANTRÓPICO,63,12,10,0,0,0,10,0,0,0,0,0,0,0,0
202504,110020,6228968,E,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,261160,6230407,E,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,68,0,20,0,20,0,0,0,0,0,0,0,0,0,0
202504,330440,6232094,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,314790,6235352,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,47,0,10,0,10,0,0,0,0,0,0,0,0,0,0
202504,312770,6236367,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,104,0,20,0,20,0,0,0,0,0,0,0,0,0,0
202504,354980,6236596,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,95,95,8,8,8,8,0,0,0,0,0,0,0,0,0
202504,291080,6237088,D,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,28,0,6,0,0,0,6,0,0,0,0,0,0,0,0
202504,120020,6238203,E,07,HOSPITAL ESPECIALIZADO,2135,HOSPITAL_PRIVADO,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,530010,6243495,E,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,123,39,62,31,62,31,0,0,0,0,0,0,0,0,0
202504,420770,6249604,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,150080,6250564,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,116,75,10,10,10,10,0,0,0,0,0,0,0,0,0
202504,330455,6257100,M,07,HOSPITAL ESPECIALIZADO,1015,HOSPITAL_PÚBLICO,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,521250,6263151,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0
202504,130260,6264409,E,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,354870,6273270,M,07,HOSPITAL ESPECIALIZADO,2054,HOSPITAL_PRIVADO,98,0,35,0,5,0,10,0,20,0,0,0,0,0,0
202504,421470,6273874,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,521640,6277578,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,522185,6281303,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,355030,6283993,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,130,0,41,0,31,0,10,0,0,0,0,0,0,0,0
202504,110020,6287662,E,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,521760,6290930,M,05,HOSPITAL GERAL,2135,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330045,6291724,M,07,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
202504,431490,6295320,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,195,195,10,10,10,10,0,0,0,0,0,0,0,0,0
202504,230440,6297056,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,28,0,9,0,9,0,0,0,0,0,0,0,0,0,0
202504,270430,6303153,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,261250,6306748,M,20,PRONTO SOCORRO GERAL,2143,HOSPITAL_PRIVADO,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,150530,6312314,M,05,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,520140,6315895,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
202504,410305,6326269,E,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,521830,6327249,M,15,UNIDADE MISTA,2062,HOSPITAL_PRIVADO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,510340,6331378,D,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,250750,6352677,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,410640,6355099,E,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,36,0,5,0,5,0,0,0,0,0,0,0,0,0,0
202504,530010,6362729,E,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,317070,6363326,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,431843,6364810,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,310420,6365612,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,520910,6378528,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,420240,6379249,M,20,PRONTO SOCORRO GERAL,2143,HOSPITAL_PRIVADO,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,520870,6383912,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,410690,6388671,M,05,HOSPITAL GERAL,1279,HOSPITAL_PÚBLICO,207,173,40,30,40,30,0,0,0,0,0,0,0,0,0
202504,431760,6389104,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,520140,6392350,M,15,UNIDADE MISTA,2062,HOSPITAL_PRIVADO,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330040,6392415,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,10,0,6,0,0,0,2,0,4,0,0,0,0,0,0
202504,250210,6400914,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,522045,6402305,M,07,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,353440,6403069,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,59,0,10,0,10,0,0,0,0,0,0,0,0,0,0
202504,521830,6407005,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330070,6407897,M,07,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,313120,6408354,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,292870,6414702,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,150,150,20,20,20,20,0,0,0,0,0,0,0,0,0
202504,261160,6416497,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,431840,6424236,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,169,150,10,6,10,6,0,0,0,0,0,0,0,0,0
202504,410840,6424341,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,147,143,34,30,20,20,4,0,10,10,0,0,0,0,0
202504,150803,6425542,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,320360,6426131,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,500330,6426190,M,05,HOSPITAL GERAL,1279,HOSPITAL_PÚBLICO,75,75,10,10,10,10,0,0,0,0,0,0,0,0,0
202504,410420,6426204,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,112,112,40,40,0,0,20,20,20,20,0,0,0,0,0
202504,350850,6426247,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330455,6427138,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,136,0,32,0,20,0,0,0,12,0,0,0,0,0,0
202504,500630,6428037,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,355030,6430120,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,123,0,30,0,30,0,0,0,0,0,0,0,0,0,0
202504,261070,6431569,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,172,172,30,30,30,30,0,0,0,0,0,0,0,0,0
202504,250790,6432204,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,291840,6433219,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,172100,6436366,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,310620,6437745,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,251,0,40,0,30,0,0,0,0,0,0,0,10,0,0
202504,150680,6440630,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,521250,6442161,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,291170,6444954,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,150730,6446132,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,350390,6451098,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,172100,6454283,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,12,0,10,0,10,0,0,0,0,0,0,0,0,0,0
202504,210980,6463045,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,411520,6466265,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,353870,6471331,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,411070,6473687,E,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,210910,6483089,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,125,121,20,20,20,20,0,0,0,0,0,0,0,0,0
202504,290450,6485235,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,270430,6485960,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,280130,6490581,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,354990,6492398,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,89,0,18,0,8,0,0,0,0,0,0,0,10,0,0
202504,270430,6492592,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,150800,6495427,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,250750,6496482,M,15,UNIDADE MISTA,2062,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,240190,6496792,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,120040,6497314,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,56,49,2,0,0,0,0,0,2,0,0,0,0,0,0
202504,250110,6499198,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,421630,6500420,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,150220,6500552,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,114,96,10,6,10,6,0,0,0,0,0,0,0,0,0
202504,130420,6510523,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,270430,6515630,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330510,6518893,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,134,134,30,30,10,10,0,0,20,20,0,0,0,0,0
202504,261370,6525296,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,98,83,25,10,25,10,0,0,0,0,0,0,0,0,0
202504,411370,6528104,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,230440,6538460,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,411990,6542638,E,05,HOSPITAL GERAL,1112,HOSPITAL_PÚBLICO,339,326,49,36,40,30,3,0,6,6,0,0,0,0,0
202504,211230,6553567,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,290010,6556450,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,292740,6558143,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,68,0,25,0,12,0,3,0,10,0,0,0,0,0,0
202504,230440,6558895,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,49,32,8,8,8,8,0,0,0,0,0,0,0,0,0
202504,320530,6559131,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,147,147,38,38,38,38,0,0,0,0,0,0,0,0,0
202504,260290,6559379,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,153,153,30,30,30,30,0,0,0,0,0,0,0,0,0
202504,150450,6559476,D,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,280350,6568343,E,05,HOSPITAL GERAL,2011,HOSPITAL_PRIVADO,143,143,10,10,10,10,0,0,0,0,0,0,0,0,0
202504,150480,6569234,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,355030,6569757,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,312120,6569803,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,291950,6574793,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,310620,6575560,E,05,HOSPITAL GERAL,1112,HOSPITAL_PÚBLICO,362,0,40,0,20,0,10,0,0,0,0,0,10,0,0
202504,150520,6578373,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,291840,6579744,D,07,HOSPITAL ESPECIALIZADO,3999,HOSPITAL_FILANTRÓPICO,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,350570,6591620,M,21,PRONTO SOCORRO ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,420540,6593186,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,410690,6593267,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,292740,6595197,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,313,313,70,70,60,60,10,10,0,0,0,0,0,0,0
202504,110004,6599877,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,168,168,37,37,28,28,9,9,0,0,0,0,0,0,0
202504,290590,6600476,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,317020,6601804,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,251,251,56,56,40,40,0,0,10,10,0,0,6,6,0
202504,291080,6602533,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,266,206,70,40,10,10,30,20,30,10,0,0,0,0,0
202504,353580,6603378,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,350950,6605605,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,35,0,13,0,13,0,0,0,0,0,0,0,0,0,0
202504,150100,6610471,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,500570,6611044,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,355030,6614426,M,07,HOSPITAL ESPECIALIZADO,3069,HOSPITAL_FILANTRÓPICO,118,0,55,0,0,0,55,0,0,0,0,0,0,0,0
202504,521880,6614795,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,355030,6618332,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,270410,6621333,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,351880,6625649,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,126,0,20,0,10,0,4,0,6,0,0,0,0,0,0
202504,130260,6627595,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,195,175,30,10,15,0,0,0,15,10,0,0,0,0,0
202504,330630,6635148,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,253,10,50,10,30,10,9,0,11,0,0,0,0,0,0
202504,520870,6635849,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,250690,6644996,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,211130,6649270,D,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,520870,6650368,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,36,0,8,0,8,0,0,0,0,0,0,0,0,0,0
202504,412570,6657885,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,250710,6658520,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,520870,6659012,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,292530,6659772,D,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,72,43,10,10,10,10,0,0,0,0,0,0,0,0,0
202504,521930,6665322,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,91,91,18,18,18,18,0,0,0,0,0,0,0,0,0
202504,355030,6668143,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,152,0,29,0,17,0,0,0,12,0,0,0,0,0,0
202504,291733,6670385,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330455,6670504,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,26,0,26,0,0,0,0,0,26,0,0,0,0,0,0
202504,261160,6676286,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,251250,6679528,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,48,43,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,420540,6680305,D,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,88,6,15,0,15,0,0,0,0,0,0,0,0,0,0
202504,353200,6680968,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330455,6681573,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,146,0,40,0,40,0,0,0,0,0,0,0,0,0,0
202504,421720,6683134,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,92,92,10,10,10,10,0,0,0,0,0,0,0,0,0
202504,330455,6686923,M,05,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,46,0,9,0,9,0,0,0,0,0,0,0,0,0,0
202504,311615,6690726,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,280710,6695604,E,05,HOSPITAL GERAL,1236,HOSPITAL_PÚBLICO,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,311340,6697054,M,05,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,156,131,40,28,28,28,8,0,4,0,0,0,0,0,0
202504,150180,6710158,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,70,70,17,17,7,7,5,5,5,5,0,0,0,0,0
202504,330455,6716849,M,20,PRONTO SOCORRO GERAL,1031,HOSPITAL_PÚBLICO,15,1,14,0,14,0,0,0,0,0,0,0,0,0,0
202504,330455,6716938,M,20,PRONTO SOCORRO GERAL,1031,HOSPITAL_PÚBLICO,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,292660,6729630,D,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,530010,6730914,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,32,29,20,20,20,20,0,0,0,0,0,0,0,0,0
202504,410950,6732100,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,110020,6736408,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,37,0,6,0,6,0,0,0,0,0,0,0,0,0,0
202504,150490,6740499,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,291560,6740685,M,15,UNIDADE MISTA,3999,HOSPITAL_FILANTRÓPICO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,110020,6740804,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,36,0,19,0,11,0,0,0,0,0,0,0,8,0,0
202504,330455,6753469,M,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,230440,6759122,M,07,HOSPITAL ESPECIALIZADO,3999,HOSPITAL_FILANTRÓPICO,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,172100,6773907,D,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0
202504,291770,6774938,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,240200,6778550,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,69,69,10,10,10,10,0,0,0,0,0,0,0,0,0
202504,150795,6779069,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,230730,6779522,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,284,284,50,50,50,50,0,0,0,0,0,0,0,0,0
202504,355410,6783449,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,210405,6784607,M,05,HOSPITAL GERAL,2135,HOSPITAL_PRIVADO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,350660,6785018,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,352050,6788122,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,8,2,4,0,4,0,0,0,0,0,0,0,0,0,0
202504,220220,6794343,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,293330,6798845,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
